#{"t_start": 1670333000.179513, "env_id": null}
r,l,t
0.000629,13,9810.988916
0.002157,9,9811.486147
0,7,9811.968402
0,10,9812.478776
0,11,9813.006837
0,14,9813.556253
0,10,9814.087878
0,13,9814.60292
0.00099,8,9815.086461
0.002382,10,9815.657948
0.011308,11,9816.169572
0.005572,13,9816.723657
0.001911,10,9817.246505
0,10,9817.721267
0,7,9818.27387
0,9,9818.731455
0,14,9819.255471
0,7,9819.693237
0,10,9820.242874
0.003157,11,9820.740437
0.006854,9,9821.229271
0.01679,10,9821.671774
0.009599,11,9822.19925
0.002081,8,9822.674227
0,9,9823.171087
0.007866,9,9823.686352
0,12,9824.262371
0.008329,15,9824.80589
0.004676,7,9825.265976
0,6,9825.806626
0.003806,11,9826.348017
0.000167,8,9826.854053
0.011198,11,9827.370135
0.002032,8,9827.849586
0,10,9828.301363
0,10,9828.823954
0,11,9829.335393
0,9,9829.856566
0.004033,9,9830.3579
0,8,9830.835661
0,8,9831.342703
0.000575,11,9831.821812
0.003118,11,9832.35411
0,11,9832.851427
0,11,9833.343315
0.022211,15,9833.915412
0,10,9834.451052
0.003629,14,9835.057452
0.00873,11,9835.568749
0,7,9836.057249
0.006144,10,9836.531456
0.004522,7,9837.256086
0,9,9837.821243
0,8,9838.298135
0,7,9838.876605
0,9,9839.364858
0,11,9839.878019
0,9,9840.361815
6.6e-05,11,9840.878377
0.003221,12,9841.383799
0,9,9841.87349
0.005069,11,9842.340649
0.005422,7,9845.91058
0.001467,10,9846.414963
0.001703,9,9846.864056
0.000148,11,9847.36907
0.01053,11,9847.910995
0,7,9848.400157
0,7,9848.851094
0,13,9849.383527
0.008467,10,9849.956089
0,9,9850.511605
0,9,9851.006597
0.012271,8,9851.451358
0,7,9851.924433
0.013543,10,9852.427242
0,9,9852.973624
0.002381,10,9853.486623
0,9,9853.999516
0,14,9854.546132
0,10,9855.019437
0,10,9855.519115
0,10,9856.002065
0,7,9856.483069
0,6,9857.004348
0,9,9857.50349
0.021414,9,9858.027693
0.00206,8,9858.463064
0,10,9858.99843
0,11,9859.583463
0,12,9860.122015
0,13,9860.67142
0,8,9861.148207
0,15,9861.688895
0,11,9862.19404
0.007735,15,9862.730855
0.018988,10,9863.26956
0.002122,9,9863.822142
0,7,9864.392664
0,7,9864.843699
0.008984,10,9865.366186
0,8,9865.89228
0.002926,10,9866.426232
0,9,9866.938941
0,12,9867.444819
0,8,9867.960402
0,14,9868.483767
0.001524,11,9868.982199
0.007576,9,9869.491944
0,8,9870.014931
0,13,9870.50766
0,10,9870.99633
0,9,9871.506638
0,9,9871.993052
0,9,9872.462324
0,7,9872.958787
0,13,9873.526011
0,9,9874.03321
0,8,9874.570136
0,13,9875.113893
0,9,9875.620951
0.010527,8,9876.061949
0.007698,11,9876.53715
0.004337,11,9877.055162
0.005919,9,9877.547133
0,12,9878.137765
0.000876,12,9878.692196
0,9,9879.201441
0.00267,8,9879.724314
0.017004,11,9880.2449
0,8,9880.735558
0,11,9881.276813
0.015586,9,9881.790808
0.010988,13,9882.342327
0,12,9882.809561
0.012503,14,9883.351184
0,9,9883.885211
0.018562,10,9884.386198
0.004669,10,9884.946413
0,9,9885.389545
0.000227,11,9885.930134
0,8,9886.426197
0.004674,11,9886.856976
0,12,9887.418823
0.011889,9,9887.923291
0,6,9888.403332
0,10,9888.961812
0,8,9889.459202
0.003136,8,9889.949144
0.005314,9,9890.473407
0.007036,8,9890.965079
0.003832,9,9891.437347
0,9,9891.942933
0,13,9892.491732
0.019184,8,9892.963966
0,8,9893.451446
0,10,9893.998592
0.011368,10,9894.503087
0,8,9894.995856
0.006361,9,9895.54258
0,10,9896.034786
0,10,9896.535527
0,12,9897.116462
0,9,9897.602595
0,9,9898.144775
0,15,9898.651266
0.004209,10,9899.20622
0,9,9899.698744
0.010853,11,9900.262894
0,7,9900.802742
0,12,9901.37022
0.0077,10,9901.902371
0.008598,11,9902.407121
0.002709,15,9902.96626
0,7,9903.423946
0,19,9904.019779
0.009528,9,9904.470594
0,12,9904.90467
0,12,9905.50926
0.002302,9,9906.102227
0,12,9906.57904
0,9,9907.025696
0.004631,11,9907.550981
0,11,9908.074865
0.011031,8,9908.561991
0.019267,10,9909.048288
0,11,9909.569652
0,13,9910.095659
0,8,9910.61836
0,8,9911.139314
0.00668,9,9911.664432
0,11,9912.292492
0.013315,17,9912.933672
0,13,9913.437726
0,9,9913.978302
0,12,9914.526554
0,9,9914.999511
0,10,9915.530341
0.007422,15,9916.053082
0.014407,7,9916.54432
0,8,9916.996527
0.002004,11,9917.552409
0.012063,11,9918.083205
0,8,9918.543561
0.013894,12,9919.097286
0.013814,14,9919.646064
0,14,9920.239983
0,9,9920.739647
0,11,9921.258667
0.012064,10,9921.727285
0.006333,15,9922.33737
0,9,9922.797603
0.01347,10,9923.302397
0.001662,9,9923.802424
0.005664,10,9924.305932
0,11,9924.852447
0.000537,9,9925.39903
0.007379,9,9925.945491
0,6,9926.391018
0,6,9926.830598
0,11,9927.295633
0.016087,9,9927.817843
0.008956,15,9928.374105
0,8,9928.830108
0.017317,12,9929.40182
0,10,9929.890726
0,8,9930.344824
0,8,9930.845705
0,13,9931.418812
0,6,9931.876113
0,9,9932.346096
0.008036,11,9932.893797
0,10,9933.404737
0.020136,9,9933.866125
0.001912,7,9934.31854
0,9,9934.805455
0,9,9935.320312
0.001206,8,9935.809174
0.00078,8,9936.348304
0.005666,11,9936.856535
0.008827,11,9937.356095
0,8,9937.9026
0,11,9938.409485
0,10,9938.913207
0,7,9939.416186
0,6,9939.845693
0,7,9940.308051
0,9,9940.810782
0,10,9941.287987
0,12,9941.80203
0.011747,11,9942.321068
0,11,9942.879343
0.003173,9,9943.393236
0,11,9943.921479
0.000712,13,9944.410636
0.024839,10,9944.933824
0.008225,11,9945.445677
0,9,9945.945586
0.000203,11,9946.525887
0,9,9947.017568
0.003983,13,9947.602761
0.01432,11,9948.127032
0.014611,13,9948.676417
0.011123,11,9949.168131
0,10,9949.736139
0,7,9950.204721
0.009099,9,9950.683683
0.00458,9,9951.156222
0.001287,10,9951.722168
0.011412,15,9952.307187
0,8,9952.799689
0,10,9953.33874
0.012729,10,9953.824203
0,7,9954.277077
0,11,9954.812595
0,11,9955.417572
0,14,9955.966145
0,11,9956.511355
0,7,9957.04961
0,10,9957.604603
0.000262,11,9958.196288
0.005516,9,9958.727396
0,10,9959.248454
0.014771,13,9959.783449
0,10,9960.289812
0.01043,10,9960.807586
0,11,9961.262317
0,10,9961.85407
0.003024,11,9962.358333
0,13,9962.895937
0.007893,12,9963.459419
0,12,9963.968724
0,9,9964.415645
0,9,9964.928611
0.014708,10,9965.416106
0.003465,9,9965.925754
0,10,9966.450519
0.00041,8,9966.911106
0,10,9967.416636
0.000704,12,9967.907032
0,10,9968.415435
0.014651,12,9968.923501
0,9,9969.419828
0.000379,9,9969.950872
0,9,9970.41506
0,11,9970.938044
0.003281,12,9971.444211
0.002355,9,9971.949391
0.003209,11,9972.491377
0.022245,10,9972.964059
0,7,9973.440817
0,10,9973.979853
0.002375,9,9974.411328
0.001285,9,9974.891138
0,9,9975.385683
0,11,9975.959448
0,8,9976.426837
0.004566,10,9976.914959
0.008777,11,9977.460296
0.004541,14,9977.959205
0,12,9978.458365
0,9,9978.919647
0,7,9979.431273
0.00299,9,9979.952003
0.00838,10,9980.489619
0,8,9981.012103
0,14,9981.550588
0.015317,11,9982.103574
0.0017,11,9982.620772
0,11,9983.109694
0.001252,12,9983.646482
0.000326,14,9984.213942
0,11,9984.765026
0.006888,8,9985.26067
0,9,9985.743369
0.00472,10,9986.272711
0.019759,15,9986.828923
0,9,9987.301481
0.004317,12,9987.925739
0.001517,10,9988.437886
0,9,9988.936287
0.005836,12,9989.452529
0.005539,10,9989.959908
0.007834,10,9990.480971
0,9,9990.995099
0.002544,10,9991.479093
0,8,9991.972668
0,11,9992.462567
0.01418,11,9992.964973
0.002585,10,9993.416701
0.007385,9,9993.919869
0.00957,10,9994.414366
0,14,9994.93638
0.006837,12,9995.434316
0.007352,10,9995.995713
0.009773,10,9996.518372
0.003044,9,9997.051739
0,9,9997.563153
0.010035,17,9998.160453
0,11,9998.745548
0.001984,13,9999.237559
0.005781,11,9999.817892
0.004784,11,10000.357536
0.014902,11,10000.928734
0.013493,8,10001.387305
0.006995,8,10001.855684
0,11,10002.383261
0,11,10002.901042
0,11,10003.449176
0.011195,12,10004.024944
0.006585,14,10004.585793
0,11,10005.093837
0.012538,13,10005.622879
0,8,10006.146507
0,9,10006.732004
0.000337,9,10007.269722
0,9,10007.809776
0.003069,6,10008.28446
0.003171,11,10008.779834
0.018603,11,10009.330669
0.005107,9,10009.84439
0.01476,8,10010.362428
0.006221,9,10010.834529
0,13,10011.325344
0,13,10011.816453
0,11,10012.338819
0.009631,12,10012.864812
0.007736,10,10013.328436
0.005591,14,10013.863493
0.001508,11,10014.36409
0,8,10014.840963
0.000153,11,10015.332318
0,13,10015.9346
0,10,10016.383937
0.01984,10,10016.907791
0,6,10017.332616
0.008809,9,10017.903425
0,9,10018.405756
0,10,10018.919381
0.002015,13,10019.445069
0,10,10019.977334
0.018389,9,10020.488041
0.000825,9,10021.055765
0.005517,9,10021.591956
0.006524,8,10022.071664
0,6,10022.565855
0.00791,11,10023.124578
0,8,10023.647304
0.006016,14,10024.185485
0,8,10024.7605
0,9,10025.273582
0,8,10025.749469
0.009201,12,10026.276947
0,9,10026.785908
0.012789,12,10027.320664
0,9,10027.819555
0,12,10028.31251
0.002645,13,10028.759885
0.003367,13,10029.252718
0,7,10029.746657
0.007658,12,10030.279946
0,8,10030.763289
0.003408,9,10031.276751
0.005035,9,10031.8164
0,12,10032.328735
0,8,10032.82883
0,8,10033.295157
0.005483,11,10033.881063
0,10,10034.390732
0.000639,11,10034.974725
0,9,10035.521255
0.008456,12,10035.982454
0,7,10036.451538
0,7,10036.906456
0.011125,12,10037.554485
0.007161,10,10038.06901
0,8,10038.591303
0.000548,10,10039.081253
0,12,10039.636153
0.005488,12,10040.105856
0,13,10040.611924
0,8,10041.108229
0,9,10041.654668
0.000582,12,10042.180955
0.000794,12,10042.768598
0.01318,9,10043.351789
0.007963,11,10043.955925
0.008995,14,10044.57549
0,10,10045.096109
0.001362,8,10045.565987
0.006597,8,10046.105867
0,10,10046.667784
0,7,10047.143726
0.003962,6,10047.617709
0,11,10048.170852
0.009835,14,10048.764812
0,9,10049.271494
0,7,10049.745505
0,9,10050.237906
0.009198,8,10050.720565
0.001889,11,10051.264551
0,9,10051.798534
0,12,10052.309871
0.019471,9,10052.778642
0.004995,10,10053.274153
0.004107,8,10053.771813
0,15,10054.314624
0,10,10058.109745
0,10,10058.66691
0,7,10059.117494
0.001622,9,10059.661764
0.015728,11,10060.193404
0,11,10060.702555
0.001604,9,10061.221171
0,8,10061.712834
0.01091,12,10062.220024
0,9,10062.718055
0.003165,9,10063.151616
0,7,10063.598244
0,9,10064.072002
0.006151,11,10064.620108
0,9,10065.138114
0.007642,12,10065.659751
0.000966,9,10066.192474
0.003662,13,10066.729189
0,7,10067.208726
0,7,10067.676566
0.006062,10,10068.221312
0.011785,15,10068.740818
0.009236,11,10069.294609
0.002384,11,10069.882752
0,8,10070.410286
0,11,10070.972556
0,7,10071.48124
0.000349,9,10072.029158
0.0021,11,10072.578394
0,8,10073.089235
0.005574,8,10073.552053
0,8,10073.99246
0,12,10074.521499
0.014613,10,10075.038034
0.009764,13,10075.621372
0,8,10076.153969
0.009223,10,10076.702971
2.4e-05,13,10077.24574
0,9,10077.768914
0.00714,14,10078.307806
0.005556,9,10078.790417
0.003195,12,10079.339786
0,11,10079.817283
0.008827,11,10080.342704
0.00219,8,10080.831645
0.003531,11,10081.310549
0,8,10081.845356
0.007709,10,10082.383013
0.005725,12,10082.927735
0.002425,9,10083.36919
0.004003,10,10083.885453
0,8,10084.364661
0,10,10084.88315
0,8,10085.393922
0,7,10085.896094
0.009565,12,10086.471632
0,15,10087.021777
0.011165,11,10087.542731
0.002601,8,10087.998128
0,9,10088.545705
0,8,10089.047846
0.012579,14,10089.603173
0.003652,16,10090.173335
0.0022,11,10090.65031
0.010611,11,10091.10473
0,16,10091.689556
0,11,10092.227634
0,9,10092.71861
0.000757,12,10093.227442
0,7,10093.700743
0,12,10094.282913
0.004285,9,10094.777036
0.008953,8,10095.251521
0,10,10095.759442
0,8,10096.322749
0.003801,17,10096.892628
0,10,10097.40305
0,10,10097.905974
0,10,10098.400131
0.001433,13,10098.932112
0,7,10099.430153
0.001901,10,10100.030246
0.00438,8,10100.540556
0.010114,11,10101.048055
9.8e-05,17,10101.650191
0.001615,10,10102.176735
0,7,10102.645606
0.019395,11,10103.210879
0,7,10103.683909
0.003638,11,10104.17417
0,6,10104.655234
0,10,10105.152855
0,7,10105.676799
0,8,10106.1963
0.001507,9,10106.753591
0,8,10107.286296
0,11,10107.777655
0.010036,10,10108.29606
0,9,10108.819643
0.008223,9,10109.368772
0,9,10109.893051
0.012035,10,10110.385531
0.00055,11,10110.899714
0,8,10111.357373
0,10,10111.838372
0,9,10112.372046
0,10,10112.909823
0,8,10113.440882
0,10,10113.932081
0.011842,15,10114.45988
0,10,10114.932294
0,7,10115.444419
0.004592,14,10116.013768
0,8,10116.485167
0.000892,7,10117.009454
0,10,10117.501284
0.011058,16,10118.024687
0,12,10118.495948
0.001687,12,10118.990792
0,6,10119.497406
0,13,10120.009427
0,10,10120.560086
0.006899,12,10121.136607
0,8,10121.612171
0.014028,11,10122.102975
0,10,10122.590827
0,10,10123.122192
0,11,10123.647823
0,9,10124.182678
0,12,10124.760508
0.007455,13,10125.252579
0.027319,9,10125.7624
0,13,10126.352722
0.017461,11,10126.894121
0.001826,9,10127.383575
0.009993,8,10127.863697
0.017154,10,10128.343268
0,11,10128.837101
0,12,10129.420805
0,7,10129.936253
0,10,10130.489854
0.007023,13,10131.045054
0,9,10131.600315
0,8,10132.164664
0,10,10132.64542
0,14,10133.190656
0,10,10133.687814
0.007113,12,10134.218031
0.006307,11,10134.738329
0,8,10135.274262
0.012042,11,10135.752977
0,7,10136.310344
0.002696,12,10136.848936
0,9,10137.371281
0,14,10137.88877
0,8,10138.361121
0.003418,11,10138.892701
0,11,10139.369107
0,8,10139.822845
0.003576,8,10140.328116
0.008585,13,10140.853494
0,11,10141.350016
0,9,10141.842085
0.004989,8,10142.362768
0.002444,7,10142.782852
0,8,10143.314511
0,11,10143.879913
0.006413,10,10144.384017
0,10,10144.974983
0,13,10145.51282
0,6,10145.989664
2.8e-05,10,10146.4975
0.010948,13,10147.016962
0,9,10147.517505
0,12,10148.027852
0.004534,12,10148.59684
0.022959,12,10149.158653
0,9,10149.611343
0,10,10150.148045
0.002092,10,10150.724409
0,12,10151.254662
0,8,10151.732577
0,9,10152.209549
0,10,10152.778727
0,9,10153.267019
0,7,10153.730045
0.012535,8,10154.269207
0.000994,8,10154.716127
0,9,10155.169614
0,6,10155.694358
0,7,10156.199255
0.008886,11,10156.743277
0.002887,8,10157.188136
0,8,10157.678881
0.02446,9,10158.184794
0.010008,12,10158.673851
0.002528,9,10159.204638
0.00664,12,10159.76564
0,6,10160.253312
0,10,10160.77598
0.015611,12,10161.292564
0,11,10161.798232
0.012504,12,10162.318784
0,9,10162.805565
0,9,10163.277554
0.011959,9,10163.791911
0.00198,10,10164.304341
0,8,10164.811882
0.006097,8,10165.254834
0.012282,11,10165.764963
0.001513,7,10166.279618
0,10,10166.758631
0,12,10167.300817
0.001049,8,10167.823822
0.003316,11,10168.381047
0.013701,16,10168.963979
0,14,10169.501472
0.000133,11,10169.990946
0,9,10170.505095
0.00436,7,10170.992121
0,14,10171.545534
0.009901,10,10172.042487
0,8,10172.502388
0.000247,10,10173.029
0.007766,14,10173.572111
0,7,10174.096204
0,14,10174.675845
0.019466,10,10175.179111
0.001387,11,10175.629349
0.000905,6,10176.080039
0.000805,15,10176.585759
0.009505,11,10177.103509
0,11,10177.610256
0,12,10178.177657
0,9,10178.659452
0,9,10179.135099
0.00585,8,10179.631519
0,8,10180.112805
0.014228,11,10180.614181
0.008543,11,10181.159576
0.010941,11,10181.697868
0,10,10182.206609
0,13,10182.711391
0.005033,7,10183.184713
0,9,10183.646677
0,10,10184.196323
0,12,10184.740098
0,12,10185.276887
0,8,10185.714377
0.008506,12,10186.243111
0,7,10186.723435
0.015688,12,10187.227828
0,12,10187.727935
0.003116,8,10188.184866
0,9,10188.72242
0.000523,11,10189.228951
0,10,10189.742558
0.01525,12,10190.267815
0.002895,13,10190.790399
0.000264,14,10191.359792
0.012379,6,10191.859591
0,8,10192.336722
0.002257,9,10192.833851
0.006983,8,10193.30164
0,8,10193.81944
0.000769,10,10194.353689
0,8,10194.846242
0,11,10195.401701
0,8,10195.922946
0.016153,11,10196.444671
0.006358,12,10196.934761
0,12,10197.481761
0,12,10198.017684
0,9,10198.584454
0.020077,14,10199.13613
0.007753,8,10199.592444
0.011077,11,10200.083501
0,10,10200.57816
0.006883,9,10201.104488
0.003754,11,10201.636817
0.002066,12,10202.179129
0,9,10202.676422
0.00253,11,10203.226074
0.006191,7,10203.773625
0.00773,12,10204.349617
0,12,10204.907758
0,9,10205.466482
0,8,10205.983339
0.003006,9,10206.496673
0.011963,14,10206.983335
0.011328,11,10207.422378
0,8,10207.924991
0,8,10208.349726
0.000941,14,10208.863614
0,9,10209.323303
0,12,10209.804189
0.007077,14,10210.312801
0,10,10210.78961
0.011941,8,10211.22725
0,15,10211.786576
0,10,10212.261854
0.003365,12,10212.817802
0,10,10213.32095
0.006248,10,10213.828672
0,5,10214.24631
0,11,10214.789225
0.007396,11,10215.313461
0.01144,9,10215.781517
0,10,10216.231563
0,13,10216.829064
0,10,10217.278454
0,10,10217.815334
0.004525,14,10218.358819
0.014225,12,10218.895084
0,11,10219.407836
0.000262,10,10219.88487
0.015743,7,10220.329798
0,7,10220.789485
0.001744,11,10221.240826
0,9,10221.740663
0.021676,11,10222.252781
0,8,10222.72619
0.006246,11,10223.218921
0,9,10223.652118
0,9,10224.086327
0.002489,10,10224.605428
0,8,10225.106609
0.006567,11,10225.602323
0.014769,9,10226.103472
0.005643,14,10226.610551
0,9,10227.05491
0,8,10227.513082
0.012047,9,10228.022201
0,11,10228.559557
0.007955,13,10229.058593
0.004254,10,10229.557053
0.022213,10,10230.025525
0,10,10230.577463
0,13,10231.11251
0.004013,10,10231.601547
0.00212,8,10232.070282
0.00832,11,10232.571148
0,12,10233.10887
0.011942,11,10233.615914
0,13,10234.091336
0.011681,13,10234.609767
0,9,10235.120799
0.002373,10,10235.559656
0,8,10236.045434
0,7,10236.559722
0,11,10237.064444
0,11,10237.521828
0,11,10237.994086
0.00766,12,10238.515171
0,12,10238.997375
0,9,10239.496452
0.002025,10,10240.021772
0.008404,8,10240.527914
0,8,10240.928337
0.006997,9,10241.361015
0,9,10241.841961
0.010181,13,10242.32233
0,9,10242.816458
0.003511,9,10243.358326
0.00783,11,10243.836879
0.007086,9,10244.328105
0.002717,9,10244.804952
0,10,10245.301587
0,11,10245.754726
0.001275,12,10246.22413
0.010913,14,10246.723952
0,9,10247.23577
0.004801,11,10247.678884
0.009357,16,10248.18913
0.000443,8,10248.679579
0.003482,8,10249.155509
0,9,10249.663868
0,10,10250.163046
0,9,10250.608862
0.009003,11,10251.11781
0,6,10251.551752
0.00367,15,10252.13449
0.008676,13,10252.593908
0,8,10253.096077
0.007483,11,10253.614681
0,7,10254.059799
0.007022,10,10254.567346
0.02332,13,10255.071415
0,9,10255.567557
0,11,10256.026747
0.023542,11,10256.520619
0,7,10256.930842
0,11,10257.456772
0,9,10257.946898
0,10,10258.421523
0,9,10258.911751
0.007268,10,10259.389925
0.010241,7,10259.916749
0,9,10260.346095
0.001169,11,10260.787566
0,7,10261.194276
0.002923,11,10261.70973
0.00998,12,10262.251782
0,8,10262.775239
0,9,10263.252323
0,8,10263.666328
0.002455,11,10267.033338
0,9,10267.489055
0.000161,9,10267.922141
0,7,10268.324471
0.000301,8,10268.759178
0,9,10269.243603
0.010938,14,10269.740514
0.003822,9,10270.222464
0.007948,13,10270.780104
0.007297,10,10271.189683
0.001942,10,10271.670583
0,7,10272.173392
0,11,10272.693951
0,8,10273.154317
0,12,10273.714784
0,10,10274.173839
0,10,10274.677816
0.005437,13,10275.226607
0.000597,10,10275.685298
0.003065,8,10276.176709
0,10,10276.716095
0.000248,12,10277.25533
0.005029,12,10277.794417
0,8,10278.252569
0,8,10278.694171
0.008143,9,10279.189847
0,9,10279.645042
0.006869,7,10280.136268
0.004795,10,10280.582445
0,10,10281.089793
0,11,10281.501586
0,6,10281.91509
0,8,10282.383135
0,7,10282.869525
0,12,10283.365969
0.022623,13,10283.936326
0.006149,10,10284.359793
0.011552,13,10284.854862
0.003065,15,10285.343594
0,9,10285.859023
0,11,10286.382448
0.012604,12,10286.919084
0,7,10287.335104
0,9,10287.750614
0,10,10288.23189
0,8,10288.651201
0.0108,16,10289.227808
0,11,10289.722564
0,6,10290.166988
0,8,10290.671529
0,9,10291.161044
0.012986,16,10291.694428
0,11,10292.140491
0,13,10292.69624
0.001604,9,10293.169415
0.002935,12,10293.657315
0.005576,10,10294.112711
0.004613,12,10294.587597
0.005063,8,10295.05994
0,8,10295.526078
0.002993,9,10296.017923
0,9,10296.479258
0.001585,13,10297.015948
0,8,10297.48934
0,8,10297.92646
0,12,10298.441482
0.004946,11,10298.943994
0.008335,12,10299.434274
0.007208,9,10299.883985
0,9,10300.379958
0.001035,10,10300.877992
0,6,10301.303621
0.000601,10,10301.820882
0.006168,9,10302.271558
0,9,10302.781559
0.006448,11,10303.351022
0.000544,10,10303.851315
0,11,10304.312657
0,9,10304.826155
0,8,10305.277521
0.003586,9,10305.743398
0.005866,10,10306.250702
0.002251,9,10306.713545
0.000552,14,10307.263835
0,7,10307.697865
0,11,10308.150275
0.008529,11,10308.604721
0.016459,10,10309.08843
0,8,10309.575931
0.003749,11,10310.091883
0,11,10310.610943
0.004825,12,10311.120254
0,8,10311.590336
0.013889,10,10312.057454
0.005402,12,10312.551683
0.001058,13,10313.100919
0.007459,10,10313.577625
0,10,10314.086058
0,9,10314.575116
0,10,10314.988486
0.00737,13,10315.514455
0,8,10315.968643
0.026885,12,10316.50743
0,8,10316.929564
0,7,10317.388728
0,10,10317.866006
0,10,10318.372496
0.006447,10,10318.845071
0.004648,12,10319.319299
0.003855,9,10319.8095
0.007849,11,10320.309836
0.003367,6,10320.74851
0,12,10321.238169
0,9,10321.704141
0,8,10322.147377
0,12,10322.646503
0,14,10323.223294
0,12,10323.707713
0,9,10324.161003
0,13,10324.596856
0,11,10325.078955
0,11,10325.49408
0,13,10325.965448
0,8,10326.445229
0.004593,11,10326.984451
0,9,10327.501606
0.00932,10,10328.008488
0.01171,8,10328.429232
0,8,10328.851426
0,8,10329.315439
0.000978,13,10329.838965
0.008467,12,10330.293137
0.017779,13,10330.834456
0.000842,10,10331.323168
0.000597,10,10331.766445
0.013044,9,10332.265542
0,10,10332.719286
0.030349,13,10333.22561
0.005846,10,10333.643676
0,9,10334.166138
0.00995,8,10334.639682
0.012329,14,10335.221228
0.001124,9,10335.687618
0,7,10336.109828
0.005455,14,10336.702136
0,10,10337.166067
0,8,10337.641364
0.018741,12,10338.177514
0.013304,13,10338.687947
0.004414,10,10339.192741
0.002636,11,10339.668082
0,14,10340.234339
0,9,10340.720479
0.011026,9,10341.23557
0,12,10341.738499
0,7,10342.188109
0,8,10342.624104
0.010177,10,10343.124479
0.021883,10,10343.613704
0.009568,10,10344.072712
0.008477,16,10344.629417
0.000228,12,10345.170706
0.008167,9,10345.638611
0.005821,8,10346.164611
0,8,10346.653752
0.00252,8,10347.11072
0,13,10347.637504
0,12,10348.105227
0.001749,7,10348.564147
0.006303,7,10349.040837
0.008506,13,10349.501636
0.000749,7,10349.970372
0.008505,14,10350.465183
0,6,10350.9014
0.000708,9,10351.424887
0.001377,13,10351.910499
0,9,10352.402186
0,8,10352.876959
0.001073,10,10353.377384
0.009195,9,10353.814973
0.000259,10,10354.320479
0.000583,8,10354.770266
0,11,10355.28943
0.01431,11,10355.765526
0,7,10356.162436
0.008817,13,10356.662349
0,13,10357.180212
0.007336,8,10357.676802
0,8,10358.098181
0.006452,16,10358.551961
0,9,10359.014946
0,9,10359.522065
0,14,10360.060206
0,11,10360.529723
0.004688,10,10361.040658
0.004219,9,10361.547389
0,11,10362.011745
0.008614,9,10362.447651
0.010922,13,10362.936522
0,8,10363.386457
0.009037,10,10363.920951
0,15,10364.506029
0,10,10364.996087
0.000917,11,10365.591714
0,10,10366.084034
0,11,10366.57976
0,10,10367.116023
0.005377,11,10367.644848
0.004425,9,10368.151964
0.003831,8,10368.648103
0.000239,9,10369.153978
0.008288,10,10369.674953
0.008623,11,10370.177785
0,7,10370.627096
0.002856,11,10371.157929
0,10,10371.6581
0.009121,15,10372.17803
0,10,10372.650198
0.009878,10,10373.096835
0,11,10373.609255
0,6,10374.048282
0,16,10374.598365
0.001044,7,10375.062763
0.007072,8,10375.53189
0,12,10376.020782
0.010954,12,10376.58226
0,6,10377.100212
0,14,10377.617273
0,9,10378.139053
0.001337,7,10378.54298
0,11,10379.041559
0,7,10379.473063
0,11,10379.981094
0,7,10380.453127
0.010222,8,10380.881791
0.001622,10,10381.378989
0.010522,10,10381.800191
0.014633,9,10382.250069
0,8,10382.740263
0.006386,10,10383.223091
0.004258,11,10383.77387
0,11,10384.309734
0,8,10384.784042
0.007446,11,10385.247369
0.005422,10,10385.757431
0,7,10386.22478
0,10,10386.697631
0.008964,17,10387.227407
0.009609,11,10387.727013
0.00695,8,10388.213432
0,9,10388.668483
0.012143,11,10389.094641
0,11,10389.583827
0.001575,13,10390.105551
0.000499,14,10390.63135
0.016595,13,10391.092534
0,11,10391.589896
0.003554,7,10391.989383
0,9,10392.443868
0,8,10392.886158
0,7,10393.354173
0,10,10393.872252
0,7,10394.368248
0,9,10394.843347
0.007443,10,10395.383818
0,7,10395.894774
0,8,10396.337515
0,12,10396.786271
0.008068,8,10397.311036
0.009864,9,10397.822493
0,9,10398.305836
0,11,10398.807466
0,10,10399.232717
0,8,10399.655256
0,7,10400.097054
0.0142,8,10400.551469
0.004398,12,10401.01806
0.009475,9,10401.458475
0.003345,8,10401.94891
0.006825,9,10402.45291
0,8,10402.898349
0,12,10403.415709
0,10,10403.923191
0.006313,11,10404.480029
0,8,10404.957172
0.001624,12,10405.454475
0,10,10405.889272
0.002816,14,10406.416855
0.004923,10,10406.925144
0.001024,11,10407.426812
0,9,10407.899642
0.004861,6,10408.349031
0.00641,11,10408.811615
0,8,10409.228154
0,8,10409.746868
0.004227,11,10410.317051
0.012388,11,10410.88178
0.001453,10,10411.328594
0.000621,11,10411.891836
0,11,10412.332431
0,7,10412.834424
0,9,10413.287588
0.021545,8,10413.793066
0,8,10414.278866
0,7,10414.698558
0.005017,11,10415.209986
0,10,10415.698152
0,11,10416.224404
0,8,10416.728528
0,7,10417.216511
0,8,10417.670455
0,10,10418.209689
0.004897,9,10418.697927
0.010396,7,10419.198542
0.00423,9,10419.649271
0,9,10420.117012
0.002455,16,10420.672963
0,10,10421.106202
0,11,10421.556585
0.015653,6,10422.012551
0.001129,7,10422.475346
0,11,10422.97862
0,11,10423.511297
0,8,10424.023642
0.002321,8,10424.497216
0.012336,8,10425.007173
0,7,10425.474092
0.00098,12,10426.037854
0,7,10426.46147
0.014148,10,10426.945797
0.000186,10,10427.438849
0,12,10427.917695
0,11,10428.382173
0.007872,9,10428.889603
0,13,10429.39895
0,8,10429.848004
0.009912,14,10430.494457
0,12,10430.997271
0.003525,10,10431.464031
0.013826,10,10431.945494
0,7,10432.390743
0,12,10432.882561
0,8,10433.340018
0.00338,11,10433.838047
0,8,10434.300442
